trait	fam	size	corr
842	Force_Linear_Distance_BLUP	GaPL	20	0.415623351718823
843	Force_Linear_Distance_BLUP	GaPL	30	0.352043403126888
844	Force_Linear_Distance_BLUP	GaPL	40	0.259168460048798
845	Force_Linear_Distance_BLUP	GaPL	50	0.201563504187004
846	Force_Linear_Distance_BLUP	GaPL	60	0.182526405014407
847	Force_Linear_Distance_BLUP	GaPL	70	-0.0244247366157267
848	Force_Linear_Distance_BLUP	GaPL	80	0.466177218232295
849	Force_Linear_Distance_BLUP	GaPL	90	0.473125590797636
850	Force_Linear_Distance_BLUP	GaPL	100	0.469892831421713
851	Force_Linear_Distance_BLUP	GaPL	110	0.522593125868391
852	Force_Linear_Distance_BLUP	GaPL	120	0.444440238372359
853	Force_Linear_Distance_BLUP	GaPL	130	0.482467964209589
854	Force_Linear_Distance_BLUP	GaPL	140	0.370349402964446
855	Force_Linear_Distance_BLUP	GaPL	150	0.459239995704646
856	Force_Linear_Distance_BLUP	GaPL	160	0.316124525468825
857	Force_Linear_Distance_BLUP	GaPL	170	0.278175743641725
858	Force_Linear_Distance_BLUP	GaPL	180	0.35809021533764
859	Force_Linear_Distance_BLUP	GaPL	190	0.505082401804518
860	Force_Linear_Distance_BLUP	GaPL	200	0.47690905227584
861	Force_Linear_Distance_BLUP	GaPL	210	0.463543299896332
862	Force_Linear_Distance_BLUP	GDFj	10	0.0966158435376654
863	Force_Linear_Distance_BLUP	GDFj	20	-0.0874518320223336
864	Force_Linear_Distance_BLUP	GDFj	30	-0.128705159741632
865	Force_Linear_Distance_BLUP	GDFj	40	-0.17165141870131
866	Force_Linear_Distance_BLUP	GDFj	50	-0.225638541599329
867	Force_Linear_Distance_BLUP	GDFj	60	-0.153244012821188
868	Force_Linear_Distance_BLUP	GDFj	70	-0.126630998254591
869	Force_Linear_Distance_BLUP	GDFj	80	-0.124706822567941
870	Force_Linear_Distance_BLUP	GDFj	90	-0.147560607460906
871	Force_Linear_Distance_BLUP	GDFj	100	-0.130079494904093
872	Force_Linear_Distance_BLUP	GDFj	110	-0.0434942713791504
873	Force_Linear_Distance_BLUP	GDFj	120	-0.0851758030351195
874	Force_Linear_Distance_BLUP	GDFj	130	-0.0301190316942088
875	Force_Linear_Distance_BLUP	GDFj	140	-0.0715453335619607
876	Force_Linear_Distance_BLUP	GDFj	150	-0.0387451093557198
877	Force_Linear_Distance_BLUP	GDFj	160	-0.102947778818727
878	Force_Linear_Distance_BLUP	GDFj	170	-0.108245700972355
879	Force_Linear_Distance_BLUP	GDFj	180	-0.19280232040007
880	Force_Linear_Distance_BLUP	GDFj	190	-0.195884531694963
881	Force_Linear_Distance_BLUP	GDFj	200	-0.234749508344236
882	Force_Linear_Distance_BLUP	GDFj	210	-0.194492075605686
883	Initial_Force_BLUP	FjDe	10	0.044144576629638
884	Initial_Force_BLUP	FjDe	20	2.60193871117223e-05
885	Initial_Force_BLUP	FjDe	30	-0.00505780765622934
886	Initial_Force_BLUP	FjDe	40	-0.272589925990525
887	Initial_Force_BLUP	FjDe	50	-0.0515252918409852
888	Initial_Force_BLUP	FjDe	60	-0.0792753516721675
889	Initial_Force_BLUP	FjDe	70	-0.08172319591092
890	Initial_Force_BLUP	FjDe	80	-0.184670224266469
891	Initial_Force_BLUP	FjDe	90	-0.139786973330877
892	Initial_Force_BLUP	FjDe	100	-0.143893763018751
893	Initial_Force_BLUP	FjDe	110	-0.0821484392401752
894	Initial_Force_BLUP	FjDe	120	-0.127519234964629
895	Initial_Force_BLUP	FjDe	130	-0.155126853933707
896	Initial_Force_BLUP	FjDe	140	-0.188202700617457
897	Initial_Force_BLUP	FjDe	150	-0.266590830374138
898	Initial_Force_BLUP	FjDe	160	-0.211233420943545
899	Initial_Force_BLUP	FjDe	170	-0.279051995364474
900	Initial_Force_BLUP	FjDe	180	-0.322889074117397
901	Initial_Force_BLUP	FjDe	190	-0.349172276940779
902	Initial_Force_BLUP	FjDe	200	-0.34435067769147
903	Initial_Force_BLUP	FjDe	210	-0.319699999636622
904	Initial_Force_BLUP	FjPL	10	-0.0605884760002246
905	Initial_Force_BLUP	FjPL	20	-0.0196114827130882
906	Initial_Force_BLUP	FjPL	30	-0.0898814588834051
907	Initial_Force_BLUP	FjPL	40	-0.04551875360778
908	Initial_Force_BLUP	FjPL	50	-0.0290404371716924
909	Initial_Force_BLUP	FjPL	60	-0.115818781738207
910	Initial_Force_BLUP	FjPL	70	-0.146907546861117
911	Initial_Force_BLUP	FjPL	80	-0.063169777643087
912	Initial_Force_BLUP	FjPL	90	-0.0326684460147806
913	Initial_Force_BLUP	FjPL	100	-0.0101555242544541
914	Initial_Force_BLUP	FjPL	110	-0.0273814934214848
915	Initial_Force_BLUP	FjPL	120	0.017254953309072
916	Initial_Force_BLUP	FjPL	130	0.0201306886947463
917	Initial_Force_BLUP	FjPL	140	0.0501670866783866
918	Initial_Force_BLUP	FjPL	150	0.0285794413528783
919	Initial_Force_BLUP	FjPL	160	0.0271630648447768
920	Initial_Force_BLUP	FjPL	170	0.0153512374295989
921	Initial_Force_BLUP	FjPL	180	0.0916729924677963
922	Initial_Force_BLUP	FjPL	190	0.0676687122792335
923	Initial_Force_BLUP	FjPL	200	0.0507059303129988
924	Initial_Force_BLUP	FjPL	210	0.097940575467473
925	Initial_Force_BLUP	FuPi	10	-0.168924105278417
926	Initial_Force_BLUP	FuPi	20	-0.101740774697345
927	Initial_Force_BLUP	FuPi	30	0.199047967703996
928	Initial_Force_BLUP	FuPi	40	-0.0586881275788069
929	Initial_Force_BLUP	FuPi	50	0.0533473685578945
930	Initial_Force_BLUP	FuPi	60	0.185279354370461
931	Initial_Force_BLUP	FuPi	70	0.155015999550382
932	Initial_Force_BLUP	FuPi	80	0.198003337103932
933	Initial_Force_BLUP	FuPi	90	0.185937939747028
934	Initial_Force_BLUP	FuPi	100	0.137673083591555
935	Initial_Force_BLUP	FuPi	110	0.11033976066193
936	Initial_Force_BLUP	FuPi	120	0.0927615411974978
937	Initial_Force_BLUP	FuPi	130	0.140957137199557
938	Initial_Force_BLUP	FuPi	140	0.127609554053001
939	Initial_Force_BLUP	FuPi	150	0.0857722078520154
940	Initial_Force_BLUP	FuPi	160	0.131226511273486
941	Initial_Force_BLUP	FuPi	170	0.105730021373964
942	Initial_Force_BLUP	FuPi	180	0.104950248046539
943	Initial_Force_BLUP	FuPi	190	0.123922697427739
944	Initial_Force_BLUP	FuPi	200	0.182726473002559
945	Initial_Force_BLUP	FuPi	210	0.136533158860315
946	Initial_Force_BLUP	GaPi	10	0.201977619906289
947	Initial_Force_BLUP	GaPi	20	0.196948482587605
948	Initial_Force_BLUP	GaPi	30	0.193200020094641
949	Initial_Force_BLUP	GaPi	40	0.244737879262819
950	Initial_Force_BLUP	GaPi	50	0.329107456446755
951	Initial_Force_BLUP	GaPi	60	0.209725556011075
952	Initial_Force_BLUP	GaPi	70	0.285829913850103
953	Initial_Force_BLUP	GaPi	80	0.191146103567017
954	Initial_Force_BLUP	GaPi	90	0.17881683016055
955	Initial_Force_BLUP	GaPi	100	0.226799403660898
956	Initial_Force_BLUP	GaPi	110	0.206092876593835
957	Initial_Force_BLUP	GaPi	120	0.210963396470538
958	Initial_Force_BLUP	GaPi	130	0.202725208588193
959	Initial_Force_BLUP	GaPi	140	0.11711421035608
960	Initial_Force_BLUP	GaPi	150	0.257251948513468
961	Initial_Force_BLUP	GaPi	160	0.202481296075146
962	Initial_Force_BLUP	GaPi	170	0.217654712897444
963	Initial_Force_BLUP	GaPi	180	0.198893487197748
964	Initial_Force_BLUP	GaPi	190	0.212085270174387
965	Initial_Force_BLUP	GaPi	200	0.214345929528584
966	Initial_Force_BLUP	GaPi	210	0.205571517959976
967	Initial_Force_BLUP	GaPL	10	0.0715394369584029
968	Initial_Force_BLUP	GaPL	20	0.0656701119468391
969	Initial_Force_BLUP	GaPL	30	0.0110821970882555
970	Initial_Force_BLUP	GaPL	40	0.0378511750214968
971	Initial_Force_BLUP	GaPL	50	-0.00591323434816743
972	Initial_Force_BLUP	GaPL	60	-0.0652277956919841
973	Initial_Force_BLUP	GaPL	70	0.312575269958649
974	Initial_Force_BLUP	GaPL	80	0.288802257945284
975	Initial_Force_BLUP	GaPL	90	0.355158579832231
976	Initial_Force_BLUP	GaPL	100	0.436017221990973
977	Initial_Force_BLUP	GaPL	110	0.480749739909796
978	Initial_Force_BLUP	GaPL	120	0.436460394471134
979	Initial_Force_BLUP	GaPL	130	0.462628282784735
980	Initial_Force_BLUP	GaPL	140	0.34345742964547
981	Initial_Force_BLUP	GaPL	150	0.354787348926711
982	Initial_Force_BLUP	GaPL	160	0.430720240199765
983	Initial_Force_BLUP	GaPL	170	0.427803244867392
984	Initial_Force_BLUP	GaPL	180	0.437968716842971
985	Initial_Force_BLUP	GaPL	190	0.431124704935111
986	Initial_Force_BLUP	GaPL	200	0.376054162954216
987	Initial_Force_BLUP	GaPL	210	0.373523599045102
988	Initial_Force_BLUP	GDFj	10	0.345687167211575
989	Initial_Force_BLUP	GDFj	20	0.085237308469719
990	Initial_Force_BLUP	GDFj	30	-0.0278885947096777
991	Initial_Force_BLUP	GDFj	40	-0.0769112364340728
992	Initial_Force_BLUP	GDFj	50	-0.076480439700259
993	Initial_Force_BLUP	GDFj	60	-0.249685211082099
994	Initial_Force_BLUP	GDFj	70	-0.0654038090877375
995	Initial_Force_BLUP	GDFj	80	-0.104217607610311
996	Initial_Force_BLUP	GDFj	90	-0.154368194522489
997	Initial_Force_BLUP	GDFj	100	-0.081989837211068
998	Initial_Force_BLUP	GDFj	110	-0.0412905910687003
999	Initial_Force_BLUP	GDFj	120	-0.083909030098957
1000	Initial_Force_BLUP	GDFj	130	-0.0835551707435379
1001	Initial_Force_BLUP	GDFj	140	-0.0370057987586977
1002	Initial_Force_BLUP	GDFj	150	-0.0689488506118788
1003	Initial_Force_BLUP	GDFj	160	-0.191565506378776
1004	Initial_Force_BLUP	GDFj	170	-0.0562471217166704
1005	Initial_Force_BLUP	GDFj	180	-0.0619183877004322
1006	Initial_Force_BLUP	GDFj	190	-0.129845995432326
1007	Initial_Force_BLUP	GDFj	200	-0.197643264842286
1008	Initial_Force_BLUP	GDFj	210	-0.191088210454713
1009	Max_Force_BLUP	FjDe	10	-0.0669709184729917
1010	Max_Force_BLUP	FjDe	20	-0.00363240901920203
1011	Max_Force_BLUP	FjDe	30	-0.060780916646698
1012	Max_Force_BLUP	FjDe	40	-0.0137539301789888
1013	Max_Force_BLUP	FjDe	50	-0.0335983982177562
1014	Max_Force_BLUP	FjDe	60	-0.0885070479928446
1015	Max_Force_BLUP	FjDe	70	-0.0466563796823412
1016	Max_Force_BLUP	FjDe	80	-0.138769209166622
1017	Max_Force_BLUP	FjDe	90	-0.104030320805739
1018	Max_Force_BLUP	FjDe	100	-0.079654108180771
1019	Max_Force_BLUP	FjDe	110	0.00469787038902797
1020	Max_Force_BLUP	FjDe	120	-0.0283434672286422
1021	Max_Force_BLUP	FjDe	130	-0.0618770476526614
1022	Max_Force_BLUP	FjDe	140	-0.157715178704468
1023	Max_Force_BLUP	FjDe	150	-0.229803793508897
1024	Max_Force_BLUP	FjDe	160	-0.161178634150812
1025	Max_Force_BLUP	FjDe	170	-0.240416642110414
1026	Max_Force_BLUP	FjDe	180	-0.262845526554724
1027	Max_Force_BLUP	FjDe	190	-0.256636129308651
1028	Max_Force_BLUP	FjDe	200	-0.249092709475202
1029	Max_Force_BLUP	FjDe	210	-0.252818713929412
1030	Max_Force_BLUP	FjPL	10	0.104510549382275
1031	Max_Force_BLUP	FjPL	20	-0.00185203346906663
1032	Max_Force_BLUP	FjPL	30	-0.014542709062734
1033	Max_Force_BLUP	FjPL	40	-0.0826232530752248
1034	Max_Force_BLUP	FjPL	50	-0.0773922448835794
1035	Max_Force_BLUP	FjPL	60	-0.0652962720004986
1036	Max_Force_BLUP	FjPL	70	-0.0481547946935307
1037	Max_Force_BLUP	FjPL	80	-0.0174961012982444
1038	Max_Force_BLUP	FjPL	90	0.0492036810563537
1039	Max_Force_BLUP	FjPL	100	-0.0147197606357542
1040	Max_Force_BLUP	FjPL	110	-0.0402564092229674
1041	Max_Force_BLUP	FjPL	120	0.00893637271164092
1042	Max_Force_BLUP	FjPL	130	0.0047669326608635
1043	Max_Force_BLUP	FjPL	140	-0.0649893457942187
1044	Max_Force_BLUP	FjPL	150	0.0434136545004437
1045	Max_Force_BLUP	FjPL	160	-0.00718963924994151
1046	Max_Force_BLUP	FjPL	170	0.0479313084580793
1047	Max_Force_BLUP	FjPL	180	0.0765599195966053
1048	Max_Force_BLUP	FjPL	190	0.0575554188702182
1049	Max_Force_BLUP	FjPL	200	0.0774923870664078
1050	Max_Force_BLUP	FjPL	210	0.0509184476850519
1051	Max_Force_BLUP	FuPi	10	-0.059818107273132
1052	Max_Force_BLUP	FuPi	20	0.0560025464890051
1053	Max_Force_BLUP	FuPi	30	0.0834707748807085
1054	Max_Force_BLUP	FuPi	40	0.158945187752475
1055	Max_Force_BLUP	FuPi	50	0.104071761655013
1056	Max_Force_BLUP	FuPi	60	0.144557782598841
1057	Max_Force_BLUP	FuPi	70	0.178929966727864
1058	Max_Force_BLUP	FuPi	80	0.228764966134664
1059	Max_Force_BLUP	FuPi	90	0.202682402513716
1060	Max_Force_BLUP	FuPi	100	0.160482178962673
1061	Max_Force_BLUP	FuPi	110	0.12826176294575
1062	Max_Force_BLUP	FuPi	120	0.086514120649048
1063	Max_Force_BLUP	FuPi	130	0.131045402809059
1064	Max_Force_BLUP	FuPi	140	0.138314764375789
1065	Max_Force_BLUP	FuPi	150	0.114166226730849
1066	Max_Force_BLUP	FuPi	160	0.12891221063842
1067	Max_Force_BLUP	FuPi	170	0.0819473021405356
1068	Max_Force_BLUP	FuPi	180	0.117334241459134
1069	Max_Force_BLUP	FuPi	190	0.0963659708750098
1070	Max_Force_BLUP	FuPi	200	0.106992785034504
1071	Max_Force_BLUP	FuPi	210	0.157304940372513
1072	Max_Force_BLUP	GaPi	10	0.308073523566898
1073	Max_Force_BLUP	GaPi	20	0.122102201103693
1074	Max_Force_BLUP	GaPi	30	0.197081907458085
1075	Max_Force_BLUP	GaPi	40	0.236130212200351
1076	Max_Force_BLUP	GaPi	50	0.255119021205705
1077	Max_Force_BLUP	GaPi	60	0.266986698595422
1078	Max_Force_BLUP	GaPi	70	0.335298814824891
1079	Max_Force_BLUP	GaPi	80	0.268958149481104
1080	Max_Force_BLUP	GaPi	90	0.220260755385258
1081	Max_Force_BLUP	GaPi	100	0.269626046802248
1082	Max_Force_BLUP	GaPi	110	0.248455736365203
1083	Max_Force_BLUP	GaPi	120	0.25379029240769
1084	Max_Force_BLUP	GaPi	130	0.20504300682453
1085	Max_Force_BLUP	GaPi	140	0.330116384954604
1086	Max_Force_BLUP	GaPi	150	0.275472152702019
1087	Max_Force_BLUP	GaPi	160	0.311769764752437
1088	Max_Force_BLUP	GaPi	170	0.262006804518576
1089	Max_Force_BLUP	GaPi	180	0.293495401748517
1090	Max_Force_BLUP	GaPi	190	0.305563641968051
1091	Max_Force_BLUP	GaPi	200	0.26650954213709
1092	Max_Force_BLUP	GaPi	210	0.280697297516936
1093	Max_Force_BLUP	GaPL	10	-0.0476794996908888
1094	Max_Force_BLUP	GaPL	20	0.0233053478306945
1095	Max_Force_BLUP	GaPL	30	0.223553322399594
1096	Max_Force_BLUP	GaPL	40	0.287137397778352
1097	Max_Force_BLUP	GaPL	50	0.303560477904248
1098	Max_Force_BLUP	GaPL	60	-0.0510083679150494
1099	Max_Force_BLUP	GaPL	70	0.272258979156772
1100	Max_Force_BLUP	GaPL	80	0.432848876483683
1101	Max_Force_BLUP	GaPL	90	0.34742239837872
1102	Max_Force_BLUP	GaPL	100	0.454905826160587
1103	Max_Force_BLUP	GaPL	110	0.523362486408546
1104	Max_Force_BLUP	GaPL	120	0.464806124585348
1105	Max_Force_BLUP	GaPL	130	0.512836698497113
1106	Max_Force_BLUP	GaPL	140	0.390149738927892
1107	Max_Force_BLUP	GaPL	150	0.515078035922265
1108	Max_Force_BLUP	GaPL	160	0.406714270139313
1109	Max_Force_BLUP	GaPL	170	0.432818846142276
1110	Max_Force_BLUP	GaPL	180	0.507319224239058
1111	Max_Force_BLUP	GaPL	190	0.507941262471941
1112	Max_Force_BLUP	GaPL	200	0.499256441884351
1113	Max_Force_BLUP	GaPL	210	0.522925042473017
1114	Max_Force_BLUP	GDFj	10	-0.0197788236743705
1115	Max_Force_BLUP	GDFj	20	-0.0168462522107984
1116	Max_Force_BLUP	GDFj	30	0.0847227750729373
1117	Max_Force_BLUP	GDFj	40	-0.0259999929222967
1118	Max_Force_BLUP	GDFj	50	-0.193486363196507
1119	Max_Force_BLUP	GDFj	60	-0.0270109652060654
1120	Max_Force_BLUP	GDFj	70	-0.0703291245954162
1121	Max_Force_BLUP	GDFj	80	-0.0971782209940985
1122	Max_Force_BLUP	GDFj	90	-0.166488491518979
1123	Max_Force_BLUP	GDFj	100	-0.120252336201754
1124	Max_Force_BLUP	GDFj	110	-0.0569257834511164
1125	Max_Force_BLUP	GDFj	120	-0.0921803089854171
1126	Max_Force_BLUP	GDFj	130	-0.0773625474180143
1127	Max_Force_BLUP	GDFj	140	-0.0767019476481259
1128	Max_Force_BLUP	GDFj	150	-0.0763080898541638
1129	Max_Force_BLUP	GDFj	160	-0.104176039483381
1130	Max_Force_BLUP	GDFj	170	-0.161996589273923
1131	Max_Force_BLUP	GDFj	180	-0.0353788841824869
1132	Max_Force_BLUP	GDFj	190	-0.139709133975984
1133	Max_Force_BLUP	GDFj	200	-0.181071693289006
1134	Max_Force_BLUP	GDFj	210	-0.194717000648453
1135	Mean_Force_BLUP	FjDe	10	0.0945802759498433
1136	Mean_Force_BLUP	FjDe	20	-0.181365218458832
1137	Mean_Force_BLUP	FjDe	30	-0.000480553502645163
1138	Mean_Force_BLUP	FjDe	40	-0.0829174004787497
1139	Mean_Force_BLUP	FjDe	50	-0.158886533870627
1140	Mean_Force_BLUP	FjDe	60	0.059973814873474
1141	Mean_Force_BLUP	FjDe	70	-0.113772641542254
1142	Mean_Force_BLUP	FjDe	80	-0.130882323256785
1143	Mean_Force_BLUP	FjDe	90	-0.0813007573293755
1144	Mean_Force_BLUP	FjDe	100	-0.0804676847348276
1145	Mean_Force_BLUP	FjDe	110	-0.000957892721626188
1146	Mean_Force_BLUP	FjDe	120	-0.0402123012071418
1147	Mean_Force_BLUP	FjDe	130	-0.0796074984573029
1148	Mean_Force_BLUP	FjDe	140	-0.108289798023601
1149	Mean_Force_BLUP	FjDe	150	-0.103930781202427
1150	Mean_Force_BLUP	FjDe	160	-0.159643173252314
1151	Mean_Force_BLUP	FjDe	170	-0.235289005639633
1152	Mean_Force_BLUP	FjDe	180	-0.240125769969421
1153	Mean_Force_BLUP	FjDe	190	-0.253482399193495
1154	Mean_Force_BLUP	FjDe	200	-0.232203802759967
1155	Mean_Force_BLUP	FjDe	210	-0.257135267548818
1156	Mean_Force_BLUP	FjPL	10	-0.126501386915678
1157	Mean_Force_BLUP	FjPL	20	-0.110474968825742
1158	Mean_Force_BLUP	FjPL	30	-0.0939549330112865
1159	Mean_Force_BLUP	FjPL	40	-0.0346987403796517
1160	Mean_Force_BLUP	FjPL	50	-0.0303558908558974
1161	Mean_Force_BLUP	FjPL	60	-0.132421828818843
1162	Mean_Force_BLUP	FjPL	70	-0.0592557516693024
1163	Mean_Force_BLUP	FjPL	80	-0.0434052779851446
1164	Mean_Force_BLUP	FjPL	90	-0.0197904740098987
1165	Mean_Force_BLUP	FjPL	100	-0.0284817095531759
1166	Mean_Force_BLUP	FjPL	110	-0.0562001067239345
1167	Mean_Force_BLUP	FjPL	120	-0.00299838648496986
1168	Mean_Force_BLUP	FjPL	130	0.00171608472288986
1169	Mean_Force_BLUP	FjPL	140	0.0496316404502413
1170	Mean_Force_BLUP	FjPL	150	0.0246054065352483
1171	Mean_Force_BLUP	FjPL	160	0.00496061279109981
1172	Mean_Force_BLUP	FjPL	170	-0.0461240600801489
1173	Mean_Force_BLUP	FjPL	180	0.0476182546168744
1174	Mean_Force_BLUP	FjPL	190	0.0553116255583856
1175	Mean_Force_BLUP	FjPL	200	0.0315575454943802
1176	Mean_Force_BLUP	FjPL	210	0.0667591053827662
1177	Mean_Force_BLUP	FuPi	10	0.111207988861977
1178	Mean_Force_BLUP	FuPi	20	0.0563397413311147
1179	Mean_Force_BLUP	FuPi	30	0.0174966510424146
1180	Mean_Force_BLUP	FuPi	40	0.0738683226009345
1181	Mean_Force_BLUP	FuPi	50	0.0984383424554957
1182	Mean_Force_BLUP	FuPi	60	0.163032547242324
1183	Mean_Force_BLUP	FuPi	70	0.218247108406953
1184	Mean_Force_BLUP	FuPi	80	0.229288695875628
1185	Mean_Force_BLUP	FuPi	90	0.239999922943894
1186	Mean_Force_BLUP	FuPi	100	0.177720088184747
1187	Mean_Force_BLUP	FuPi	110	0.148690065324248
1188	Mean_Force_BLUP	FuPi	120	0.114782003350567
1189	Mean_Force_BLUP	FuPi	130	0.150347905419751
1190	Mean_Force_BLUP	FuPi	140	0.143297345181472
1191	Mean_Force_BLUP	FuPi	150	0.0678793942187532
1192	Mean_Force_BLUP	FuPi	160	0.119958715497543
1193	Mean_Force_BLUP	FuPi	170	0.139582053993641
1194	Mean_Force_BLUP	FuPi	180	0.102495229840426
1195	Mean_Force_BLUP	FuPi	190	0.108396742539976
1196	Mean_Force_BLUP	FuPi	200	0.127971166865985
1197	Mean_Force_BLUP	FuPi	210	0.130228311261227
1198	Mean_Force_BLUP	GaPi	10	0.140075459364119
1199	Mean_Force_BLUP	GaPi	20	0.158689991125102
1200	Mean_Force_BLUP	GaPi	30	0.213060495627335
1201	Mean_Force_BLUP	GaPi	40	0.335528987013902
1202	Mean_Force_BLUP	GaPi	50	0.230099233767452
1203	Mean_Force_BLUP	GaPi	60	0.302523428758931
1204	Mean_Force_BLUP	GaPi	70	0.280928378454566
1205	Mean_Force_BLUP	GaPi	80	0.276775242989974
1206	Mean_Force_BLUP	GaPi	90	0.234555881874905
1207	Mean_Force_BLUP	GaPi	100	0.292614521929009
1208	Mean_Force_BLUP	GaPi	110	0.278619736113868
1209	Mean_Force_BLUP	GaPi	120	0.282022429077983
1210	Mean_Force_BLUP	GaPi	130	0.281246258030853
1211	Mean_Force_BLUP	GaPi	140	0.221395463699921
1212	Mean_Force_BLUP	GaPi	150	0.360298948063735
1213	Mean_Force_BLUP	GaPi	160	0.257659633742252
1214	Mean_Force_BLUP	GaPi	170	0.315904378171468
1215	Mean_Force_BLUP	GaPi	180	0.27698653329247
1216	Mean_Force_BLUP	GaPi	190	0.322684640842741
1217	Mean_Force_BLUP	GaPi	200	0.333182109718148
1218	Mean_Force_BLUP	GaPi	210	0.272761952849845
1219	Mean_Force_BLUP	GaPL	10	0.0591934156791345
1220	Mean_Force_BLUP	GaPL	20	0.0685449487277753
1221	Mean_Force_BLUP	GaPL	30	-0.27396400023062
1222	Mean_Force_BLUP	GaPL	40	-0.0301500717121921
1223	Mean_Force_BLUP	GaPL	50	0.164901891696397
1224	Mean_Force_BLUP	GaPL	60	0.0834381406109844
1225	Mean_Force_BLUP	GaPL	70	0.195849137053949
1226	Mean_Force_BLUP	GaPL	80	0.4360004374134
1227	Mean_Force_BLUP	GaPL	90	0.410224916282299
1228	Mean_Force_BLUP	GaPL	100	0.496838228571246
1229	Mean_Force_BLUP	GaPL	110	0.562385726818171
1230	Mean_Force_BLUP	GaPL	120	0.508290756168664
1231	Mean_Force_BLUP	GaPL	130	0.421182584359475
1232	Mean_Force_BLUP	GaPL	140	0.561265222653412
1233	Mean_Force_BLUP	GaPL	150	0.492688594463987
1234	Mean_Force_BLUP	GaPL	160	0.632568492258996
1235	Mean_Force_BLUP	GaPL	170	0.497380256737386
1236	Mean_Force_BLUP	GaPL	180	0.585068492190612
1237	Mean_Force_BLUP	GaPL	190	0.548007580944943
1238	Mean_Force_BLUP	GaPL	200	0.562416290321933
1239	Mean_Force_BLUP	GaPL	210	0.5409724313001
1240	Mean_Force_BLUP	GDFj	10	0.0153388796158085
1241	Mean_Force_BLUP	GDFj	20	-0.0146941388957501
1242	Mean_Force_BLUP	GDFj	30	-0.104329528735045
1243	Mean_Force_BLUP	GDFj	40	-0.0945044755635406
1244	Mean_Force_BLUP	GDFj	50	-0.172962958109932
1245	Mean_Force_BLUP	GDFj	60	-0.0575701389885986
1246	Mean_Force_BLUP	GDFj	70	-0.0879945608288645
1247	Mean_Force_BLUP	GDFj	80	-0.102466474431938
1248	Mean_Force_BLUP	GDFj	90	-0.149564836012666
1249	Mean_Force_BLUP	GDFj	100	-0.110793274083149
1250	Mean_Force_BLUP	GDFj	110	-0.0496579644001094
1251	Mean_Force_BLUP	GDFj	120	-0.079886727468651
1252	Mean_Force_BLUP	GDFj	130	-0.0913825246032144
1253	Mean_Force_BLUP	GDFj	140	-0.0579254142895437
1254	Mean_Force_BLUP	GDFj	150	-0.170850398420999
1255	Mean_Force_BLUP	GDFj	160	-0.0118604131502069
1256	Mean_Force_BLUP	GDFj	170	-0.142713536254597
1257	Mean_Force_BLUP	GDFj	180	-0.11773154792642
1258	Mean_Force_BLUP	GDFj	190	-0.114549071524444
1259	Mean_Force_BLUP	GDFj	200	-0.146388542873369
1260	Mean_Force_BLUP	GDFj	210	-0.176788231893035
1261	N_Peak_Force_BLUP	FjDe	10	-0.0808020538926504
1262	N_Peak_Force_BLUP	FjDe	20	0.29266532737172
1263	N_Peak_Force_BLUP	FjDe	30	0.101621552597297
1264	N_Peak_Force_BLUP	FjDe	40	0.127916572541045
1265	N_Peak_Force_BLUP	FjDe	50	0.0290722294131636
1266	N_Peak_Force_BLUP	FjDe	60	0.152068742765561
1267	N_Peak_Force_BLUP	FjDe	70	0.168255572658458
1268	N_Peak_Force_BLUP	FjDe	80	0.119318280436097
1269	N_Peak_Force_BLUP	FjDe	90	0.13058556394699
1270	N_Peak_Force_BLUP	FjDe	100	0.204168720223254
1271	N_Peak_Force_BLUP	FjDe	110	0.166669434460833
1272	N_Peak_Force_BLUP	FjDe	120	0.0815054605474892
1273	N_Peak_Force_BLUP	FjDe	130	0.0769376052491456
1274	N_Peak_Force_BLUP	FjDe	140	-0.00268304393489154
1275	N_Peak_Force_BLUP	FjDe	150	-0.0153164997780733
1276	N_Peak_Force_BLUP	FjDe	160	-0.0525078499303352
1277	N_Peak_Force_BLUP	FjDe	170	-0.0720082341385088
1278	N_Peak_Force_BLUP	FjDe	180	0.0244461425276627
1279	N_Peak_Force_BLUP	FjDe	190	-0.00376031672643222
1280	N_Peak_Force_BLUP	FjDe	200	0.0108896588769828
1281	N_Peak_Force_BLUP	FjDe	210	0.0262219316780625
1282	N_Peak_Force_BLUP	FjPL	10	-0.134276678618817
1283	N_Peak_Force_BLUP	FjPL	20	-0.133253314046879
1284	N_Peak_Force_BLUP	FjPL	30	-0.0764187723630579
1285	N_Peak_Force_BLUP	FjPL	40	-0.0962472328380242
1286	N_Peak_Force_BLUP	FjPL	50	-0.141479460558705
1287	N_Peak_Force_BLUP	FjPL	60	-0.0961132552043791
1288	N_Peak_Force_BLUP	FjPL	70	-0.019229092749285
1289	N_Peak_Force_BLUP	FjPL	80	0.0437278031510058
1290	N_Peak_Force_BLUP	FjPL	90	0.130642988858083
1291	N_Peak_Force_BLUP	FjPL	100	0.102819249245916
1292	N_Peak_Force_BLUP	FjPL	110	0.00843560522435206
1293	N_Peak_Force_BLUP	FjPL	120	-0.0216705076579822
1294	N_Peak_Force_BLUP	FjPL	130	0.0231665859486338
1295	N_Peak_Force_BLUP	FjPL	140	-0.0207926843463477
1296	N_Peak_Force_BLUP	FjPL	150	-0.0599809775027973
